1624813080000,32998.51184200,32998.51184200,32976.50508706,32991.68368706,0,1624813139999,0,60,0,0,0
1624813140000,32991.43408706,33004.56433333,32977.89586142,33002.55253333,0,1624813199999,0,60,0,0,0
1624813200000,33001.12453333,33001.12453333,32948.86919797,32950.48919797,0,1624813259999,0,60,0,0,0
1624813260000,32953.52199797,32956.79548435,32932.84900000,32953.99763913,0,1624813319999,0,60,0,0,0
1624813320000,32954.19963913,32957.47103913,32897.99664039,32904.53958530,0,1624813379999,0,60,0,0,0
1624813380000,32903.54278530,32924.56885888,32888.53563460,32913.32885888,0,1624813439999,0,60,0,0,0
1624813440000,32910.45445888,32913.81486439,32893.02986439,32900.97766439,0,1624813499999,0,60,0,0,0
1624813500000,32902.57486439,32902.57486439,32873.97438632,32891.00252000,0,1624813559999,0,60,0,0,0
1624813560000,32895.89212000,32944.93182015,32895.89212000,32943.15998839,0,1624813619999,0,60,0,0,0
1624813620000,32945.10158839,32956.87278751,32934.08978839,32951.11153435,0,1624813679999,0,60,0,0,0
1624813680000,32951.11033435,33003.31700000,32951.11033435,32986.40520000,0,1624813739999,0,60,0,0,0
1624813740000,32981.14880000,33013.76880000,32978.91680000,33011.71152850,0,1624813799999,0,60,0,0,0
1624813800000,33021.70512850,33073.31759023,33004.70912850,33053.07959023,0,1624813859999,0,60,0,0,0
1624813860000,33049.75159023,33054.40676300,33026.38336000,33049.89396300,0,1624813919999,0,60,0,0,0
1624813920000,33050.45676300,33054.73316300,33038.85550200,33039.88010200,0,1624813979999,0,60,0,0,0
1624813980000,33042.35850200,33058.83880569,33042.22200569,33042.22200569,0,1624814039999,0,60,0,0,0
1624814040000,33038.82160569,33039.72960569,33002.70359485,33003.29639485,0,1624814099999,0,60,0,0,0
1624814100000,33002.76479485,33029.67669364,33002.29279485,33008.90809364,0,1624814159999,0,60,0,0,0
1624814160000,33007.56649364,33011.29929364,32946.91800000,32946.91800000,0,1624814219999,0,60,0,0,0
1624814220000,32945.52600000,32960.19385000,32945.01350000,32950.59885000,0,1624814279999,0,60,0,0,0
1624814280000,32943.17805000,32948.05805000,32906.42765000,32912.38385000,0,1624814339999,0,60,0,0,0
1624814340000,32912.93505000,32965.54270059,32895.23084738,32965.54270059,0,1624814399999,0,60,0,0,0
1624814400000,32964.23390059,32966.54020000,32924.27361180,32937.04021180,0,1624814459999,0,60,0,0,0
1624814460000,32939.35181180,32951.95067002,32934.64427002,32951.95067002,0,1624814519999,0,60,0,0,0
1624814520000,32952.18507002,33027.41520000,32951.14067002,33023.14720000,0,1624814579999,0,60,0,0,0
1624814580000,33021.88040000,33021.88040000,32994.03565930,32997.88125930,0,1624814639999,0,60,0,0,0
1624814640000,32995.65885930,32995.65885930,32977.45990211,32988.64710000,0,1624814699999,0,60,0,0,0
1624814700000,32989.34390000,33016.53121186,32989.34390000,33016.53121186,0,1624814759999,0,60,0,0,0
1624814760000,33016.74241186,33016.74641186,32994.26601186,33004.94621186,0,1624814819999,0,60,0,0,0
1624814820000,33005.41421186,33005.41421186,32988.44889018,32990.02929018,0,1624814879999,0,60,0,0,0
1624814880000,32988.56949018,33024.97256907,32984.68549018,33024.97256907,0,1624814939999,0,60,0,0,0
1624814940000,33025.18136907,33025.18136907,33006.72164668,33006.72164668,0,1624814999999,0,60,0,0,0
1624815000000,33004.98764668,33004.99564668,32949.03683076,32953.96803076,0,1624815059999,0,60,0,0,0
1624815060000,32953.94163076,32966.55504952,32947.04324952,32958.23464952,0,1624815119999,0,60,0,0,0
1624815120000,32958.52704952,32960.75424952,32934.29592290,32937.82812290,0,1624815179999,0,60,0,0,0
1624815180000,32935.65092290,32976.11627305,32935.17092290,32969.79727305,0,1624815239999,0,60,0,0,0
1624815240000,32970.06327305,33034.82922761,32966.83150069,33022.53622204,0,1624815299999,0,60,0,0,0
1624815300000,33021.83502204,33032.67647744,32996.75107150,33024.08467744,0,1624815359999,0,60,0,0,0
1624815360000,33023.79987744,33023.79987744,33012.21169600,33012.69769600,0,1624815419999,0,60,0,0,0
1624815420000,33012.66569600,33013.45769600,32973.65484383,32973.65484383,0,1624815479999,0,60,0,0,0
1624815480000,32966.60524383,32994.10741094,32963.54684383,32990.40181094,0,1624815539999,0,60,0,0,0
1624815540000,32990.40181094,33015.84712000,32990.38981094,33004.59392000,0,1624815599999,0,60,0,0,0
1624815600000,33007.51992000,33011.45272000,32974.18992000,32983.69192000,0,1624815659999,0,60,0,0,0
1624815660000,32982.92792000,33000.94792000,32977.71952000,33000.94792000,0,1624815719999,0,60,0,0,0
1624815720000,33002.86072000,33014.70421827,32989.67809694,33010.88661827,0,1624815779999,0,60,0,0,0
1624815780000,33009.54141827,33024.25024519,33005.60585018,33024.25024519,0,1624815839999,0,60,0,0,0
1624815840000,33024.24904519,33064.38438000,33021.60024519,33064.38438000,0,1624815899999,0,60,0,0,0
1624815900000,33064.39238000,33111.14599310,33044.23658000,33091.33705600,0,1624815959999,0,60,0,0,0
1624815960000,33089.88305600,33110.90603400,33064.05681600,33065.85681600,0,1624816019999,0,60,0,0,0
1624816020000,33064.89401600,33073.53176800,33045.18913200,33045.18913200,0,1624816079999,0,60,0,0,0
1624816080000,33045.18913200,33051.04633200,33039.07140000,33043.96340000,0,1624816139999,0,60,0,0,0
1624816140000,33080.28540000,33103.88939204,33080.28540000,33096.26885758,0,1624816199999,0,60,0,0,0
1624816200000,33097.89565758,33097.89565758,33079.33919375,33081.38159375,0,1624816259999,0,60,0,0,0
1624816260000,33082.64169680,33082.64169680,33054.66955512,33059.12155512,0,1624816319999,0,60,0,0,0
1624816320000,33059.35555512,33079.36775512,33058.36955512,33065.03715512,0,1624816379999,0,60,0,0,0
1624816380000,33064.86555512,33064.94535512,33047.64395512,33050.62435512,0,1624816439999,0,60,0,0,0
1624816440000,33050.62035512,33074.84620000,33047.89110800,33054.94580000,0,1624816499999,0,60,0,0,0
1624816500000,33057.44620000,33076.86840000,33051.98500000,33076.86840000,0,1624816559999,0,60,0,0,0
1624816560000,33078.60800000,33078.68400000,33063.16315627,33063.16315627,0,1624816619999,0,60,0,0,0
1624816620000,33060.33995627,33060.33995627,33043.98495174,33044.08415174,0,1624816679999,0,60,0,0,0
1624816680000,33044.04055174,33045.89495174,33036.22835174,33039.70575174,0,1624816739999,0,60,0,0,0
1624816740000,33038.84415174,33046.68375174,33026.79914000,33026.79914000,0,1624816799999,0,60,0,0,0
1624816800000,33026.93834000,33026.93834000,32959.32027866,32961.65427866,0,1624816859999,0,60,0,0,0
1624816860000,32958.67447866,32976.86251600,32926.27640000,32932.45460000,0,1624816919999,0,60,0,0,0
1624816920000,32935.26020000,32943.24274851,32910.07035172,32915.41295654,0,1624816979999,0,60,0,0,0
1624816980000,32913.86855654,32930.46782465,32901.23252000,32912.03812000,0,1624817039999,0,60,0,0,0
1624817040000,32908.73172000,32920.34892000,32849.69665424,32850.42233000,0,1624817099999,0,60,0,0,0
1624817100000,32852.52513000,32862.06913000,32755.29674280,32755.29674280,0,1624817159999,0,60,0,0,0
1624817160000,32766.04094280,32825.69680000,32755.78240000,32755.78240000,0,1624817219999,0,60,0,0,0
1624817220000,32751.80600000,32751.80600000,32653.85890305,32694.65135600,0,1624817279999,0,60,0,0,0
1624817280000,32697.57495600,32723.53442665,32674.70382665,32692.34702665,0,1624817339999,0,60,0,0,0
